
 heat flux (elem, integ.pnt.,qx,qy,qz) for set EALL and time  0.1000000E+01

        44   8  5.177681E+03  5.591878E+03 -8.240363E+02
        45   1  5.920655E+03  8.502482E+03 -1.015370E+03
        45   2  7.296882E+03  8.502482E+03 -1.190003E+03
        45   3  5.920655E+03  7.126255E+03 -9.076269E+02
        45   4  7.296882E+03  7.126255E+03 -1.044520E+03
        45   5  6.028398E+03  8.677115E+03 -1.015370E+03
        45   6  7.442365E+03  8.677115E+03 -1.190003E+03
        45   7  6.028398E+03  7.263148E+03 -9.076269E+02
        45   8  7.442365E+03  7.263148E+03 -1.044520E+03
        46   1  8.549571E+03  1.059575E+04 -1.355750E+03
        46   2  1.059575E+04  1.059575E+04 -1.633946E+03
        46   3  8.549571E+03  8.549571E+03 -1.164594E+03
        46   4  1.059575E+04  8.549571E+03 -1.355750E+03
        46   5  8.740727E+03  1.087395E+04 -1.355750E+03
        46   6  1.087395E+04  1.087395E+04 -1.633946E+03
        46   7  8.740727E+03  8.740727E+03 -1.164594E+03
        46   8  1.087395E+04  8.740727E+03 -1.355750E+03
        47   1  1.234709E+04  1.205259E+04 -1.850701E+03
        47   2  1.508565E+04  1.205259E+04 -2.164691E+03
        47   3  1.234709E+04  9.314030E+03 -1.511899E+03
        47   4  1.508565E+04  9.314030E+03 -1.747349E+03
        47   5  1.268589E+04  1.236658E+04 -1.850701E+03
        47   6  1.550299E+04  1.236658E+04 -2.164691E+03
        47   7  1.268589E+04  9.549481E+03 -1.511899E+03
        47   8  1.550299E+04  9.549481E+03 -1.747349E+03
        48   1  1.720006E+04  1.181082E+04 -2.467691E+03
        48   2  2.023817E+04  1.181082E+04 -2.981512E+03
        48   3  1.720006E+04  8.772703E+03 -1.929448E+03
        48   4  2.023817E+04  8.772703E+03 -2.191499E+03
        48   5  1.773830E+04  1.232464E+04 -2.467691E+03
        48   6  2.102818E+04  1.232464E+04 -2.981512E+03
        48   7  1.773830E+04  9.034754E+03 -1.929448E+03
        48   8  2.102818E+04  9.034754E+03 -2.191499E+03
        49   1  2.229350E+04  8.992045E+03 -3.187749E+03
        49   2  2.487065E+04  8.992045E+03 -3.237377E+03
        49   3  2.229350E+04  6.414897E+03 -2.348143E+03
        49   4  2.487065E+04  6.414897E+03 -2.514051E+03
